time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
0.06,1.0745088996583458e-07,1.1744173631195535e-06,10.006566055745408,0.0007324025673174361,6.282977548039948,0.0,1.4691555793274636e-05,9.157298637080494e-05,0.21885141503010858,0.029411613703087744,-0.011488272384781702,0.0,474.0023243108764,473.11886105795253,471.5262999272045,473.79250516367745
0.12000000000000001,7.927186375171248e-06,2.8629996554427223e-05,10.02260718382651,0.002679669722504663,6.281941475101345,0.0,0.00032983593960266017,0.0010127046285108743,0.3158300693866741,0.0379337856447976,-0.03250795728547101,0.0,436.30471949102423,434.54657166485146,436.2265825447177,436.9379323043372
0.18,7.020694266621676e-05,0.00017430616851407763,10.050300412556801,0.006381872369004782,6.279792027649243,0.0,0.002011879253361372,0.004259879023676116,0.6071664066257376,0.08818574001024396,-0.04345314351907091,0.0,494.531074628026,493.72388090547037,492.0951226364377,495.80225680352135
0.23999999999999996,0.000262797510028146,0.0005665484293335614,10.087644187616661,0.011528191912128172,6.276731478909483,0.0,0.004660605657158711,0.009293780581647405,0.6376043540780544,0.08044919700126238,-0.0737751238105482,0.0,415.5101045161416,412.84146763583533,415.44392078443326,414.7717237874977
0.3,0.000695097829033843,0.001384879686896329,10.129230741251243,0.01599072254757683,6.272313715229041,0.0,0.010207199014481928,0.018468686636436655,0.7485374120040625,0.058058694302417176,-0.07333968074416977,0.0,440.57667238150214,440.6083934663554,441.96624388541426,440.1214490619491
0.36000000000000004,0.0015684773843032186,0.002864648857632374,10.178818713930733,0.01956020077863574,6.268015403371846,0.0,0.01938353965449998,0.031243954469596713,0.9042715473590732,0.062211594392170895,-0.06843821792775175,0.0,454.02894177553486,454.41812253575443,455.37547470574,455.70990141759455
0.4200000000000001,0.0030674127130571765,0.005166888365132743,10.236513692896338,0.02358524045471988,6.264145353559432,0.0,0.030993866754457346,0.045900714488392585,1.018783180946293,0.07537945175281105,-0.057607163305471505,0.0,441.80025261782055,442.68914677750723,442.01492613257113,443.10197093166386
0.48000000000000015,0.005403052236583105,0.008511479373987125,10.304162364924975,0.028010956504369133,6.260281781965265,0.0,0.047286804458837074,0.06611441248235143,1.235940093339371,0.07031505738207294,-0.08357518249084647,0.0,474.70148845104126,472.70181826523236,474.0656941880262,473.68030290366795
0.5400000000000001,0.008740532320355626,0.013083409991910393,10.381652507327527,0.03268442417073825,6.255535421500571,0.0,0.06446412139534526,0.08674314504650159,1.3469126553890898,0.08985409433026531,-0.07140661698303073,0.0,440.6063135103005,441.60595792577357,442.21181127585714,443.82295379069205
0.6000000000000002,0.013125443204674814,0.01890016744549575,10.462973881519193,0.03828785719903838,6.251244172425142,0.0,0.0820836238740487,0.10764119680258513,1.3637496147390447,0.09965768680437254,-0.07175007687450326,0.0,411.42803004364674,411.393236391853,411.62219049239314,412.49685012239235
0.6600000000000003,0.018925561055505278,0.026410925241978314,10.553839726345931,0.04435413232948893,6.246750128727058,0.0,0.11181936465685673,0.14349434411081757,1.6646681679558706,0.10384970445252284,-0.08208885643420005,0.0,498.91962052547643,498.1604986186283,498.7339138189549,499.04757733449094
0.7200000000000003,0.0266893886969478,0.03630573962612955,10.664282827872023,0.05076336868469333,6.242284021369333,0.0,0.1476035140420956,0.18718626714354566,2.0161449632627786,0.11217948954383547,-0.062374087760323736,0.0,512.8202817219536,514.2149703785708,513.2698563331174,513.8689237288061
0.7800000000000004,0.03661296010991211,0.04887245614033286,10.793210422671466,0.05869078572220765,6.238557014071883,0.0,0.18363347658973142,0.23262292276278929,2.2808724001423872,0.1559883037188047,-0.06160732159725941,0.0,490.7063139598161,490.7608477855743,489.05153947245276,492.3166975754239
0.8400000000000004,0.048533189876741205,0.06403144791674395,10.932270522944062,0.06827254500238844,6.234585707724596,0.0,0.2140742297493814,0.2735949561158833,2.35423050550382,0.16622843391933664,-0.0774322439455378,0.0,434.55901529888587,433.22702252198314,433.95892762031286,434.84236714563195
0.9000000000000005,0.06249545128964608,0.08202965762080275,11.078400984726883,0.07856558689608839,6.229576691665738,0.0,0.251849343609445,0.3274457929208941,2.516318506743466,0.18048733019881016,-0.09971367089424184,0.0,462.44382513115596,460.6797641152135,462.54767578687785,463.69594044716916
0.9600000000000005,0.07873072825190813,0.10333129531817817,11.232216922259134,0.08998797152100302,6.224479366793172,0.0,0.28986513020507976,0.3837168352337799,2.6105250239577913,0.20507892288732313,-0.06531526004161735,0.0,440.4054314764473,443.2348086896242,441.8599606862046,443.91733915562753
1.0200000000000005,0.09757934727680254,0.12861109457335423,11.395583988077481,0.10276396568767066,6.2206905911156785,0.0,0.33885263582036074,0.4603999884397166,2.8343152616285257,0.22523291993976777,-0.05912909027336032,0.0,482.3547228615513,482.8190951092991,481.4553253649348,483.0180634134584
1.0800000000000005,0.11909465056429067,0.15820328917882343,11.5666251197239,0.11617166101649445,6.21672657566527,0.0,0.3786571942795227,0.527229206490128,2.8667881394230825,0.21966791084513104,-0.085910310955259,0.0,426.36999953488754,424.07197216109813,424.46325550929333,424.03750688502146
1.1400000000000006,0.14329191798754554,0.19243064651273462,11.742744652200638,0.12996351735823364,6.2122253648704735,0.0,0.4284053293073045,0.6150826657750282,3.003257449622899,0.24491325694705043,-0.05919709323525723,0.0,457.5315321430813,459.64886638924025,457.37571724833623,459.43183449793713
